date,XLK,XLV,XLF,XLY,XLP,XLI,XLU,XLE,XLB,SPY,BIL
2012-03-19,12.5456285425125,29.3312705651364,9.9510428201618,18.9472649305241,23.2517960097307,29.4160688501018,10.9094874110617,22.9976807693172,14.0530389237794,110.398429151229,74.7064003426177
2012-03-20,12.5331245937991,29.1799963684107,9.99821550307077,18.9791412174194,23.2379638883686,29.0752823757983,10.9221214439639,22.6518279709498,13.9739835213151,110.07707057152,74.7064003426177
2012-03-21,12.5289566108946,29.1680536686692,9.95412888352968,19.0025171611425,23.2725441917739,29.0597920815118,10.900011886385,22.3824912784159,13.9739835213151,109.896796246318,74.7064003426177
2012-03-22,12.4997807305631,29.0685311708233,9.82186902490638,18.9557652736962,23.2932923738171,28.7344959014949,10.9252799521895,21.8774849799148,13.7481109428455,109.105156818254,74.7064003426177
2012-03-23,12.4976967391109,29.1561109689277,9.90689321973564,18.9770161316263,23.3486208592656,28.7809667843544,10.928438460415,22.1162152301153,13.8949281188507,109.45786745452,74.6982499607343
2012-03-26,12.6831719783607,29.6656661578986,10.0625819676008,19.2787783142345,23.50769025493,29.2069498772338,11.0042426578283,22.2814900187156,14.0756261816264,110.994118225811,74.7064003426177
2012-03-27,12.6790039954562,29.7213987566923,9.96987410479435,19.2490271131323,23.4938581335679,29.1140081115146,11.0563580435499,22.0580629896818,14.0455098378304,110.649245603685,74.690099578851
2012-03-28,12.6331561835068,29.6577043580709,9.99506645881784,19.0832704212771,23.4385296481194,28.8351828143573,10.9663405591216,21.7826050086812,13.8497536031568,110.100584613938,74.7064003426177
2012-03-29,12.6081482860799,29.7213987566923,9.8942970427239,19.0790202496911,23.4281555570978,28.8506731086438,11.0089804201666,21.7826050086812,13.8685763180293,109.912472274596,74.690099578851
2012-03-30,12.5706364399395,29.944329151867,9.9478307950238,19.1640236814117,23.5699348010595,28.9784680365076,11.0689920764521,21.9601223742149,13.9175153766977,110.367077094672,74.690099578851
2012-04-02,12.7040118928831,30.0478325496267,10.0265569013472,19.2150257404441,23.7566684394482,29.1682241415175,11.1242659703993,22.1743674705487,14.1132716113713,111.174392551014,74.6737988150844
2012-04-03,12.6956759270741,30.0319089499714,9.96987410479435,19.1767741961698,23.625263286508,28.9591051686494,11.1179489539482,21.9815468838483,14.0078644080855,110.719787730938,74.690099578851
2012-04-04,12.5456285425125,29.8686920535042,9.81235891126251,18.9982669895565,23.5491866190164,28.7499861957814,11.1021564128204,21.699967614381,13.8121081734119,109.622465751444,74.6737988150844
2012-04-05,12.574804422844,29.8647111535903,9.78408049387115,19.1300223087234,23.5491866190164,28.6338089886325,11.0200351989561,21.5775418450474,13.7330527709476,109.567599652469,74.690099578851
2012-04-09,12.4872767818497,29.4905065616898,9.63607541398317,18.9557652736962,23.3347887379034,28.1691001600369,10.9640980182815,21.3051445082802,13.5335319932995,108.337031432608,74.7064003426177
2012-04-10,12.3101375084089,29.1561109689277,9.42823849328942,18.4924965708189,23.1273069174716,27.5959592714357,10.8210491807462,20.8867544415826,13.2549558131871,106.518612152304,74.7064003426177
2012-04-11,12.3830772092375,29.2596143666874,9.57624357317739,18.7475068659807,23.2414219187091,27.9057651571661,10.8463172465506,20.8919575367793,13.3980084462178,107.380793707621,74.7064003426177
2012-04-12,12.5352085852513,29.4188503632408,9.75573909559473,18.9855164747984,23.2621701007523,28.5021414871971,10.8794815829189,21.3479935275469,13.7650513862308,108.783798238545,74.690099578851
2012-04-13,12.3413973801926,29.124263769617,9.52900790938336,18.934514415766,23.2587120704118,28.1381195714639,10.8431587383251,21.0266258830462,13.6012937668403,107.49052590557,74.6737988150844
2012-04-16,12.2121899101534,29.1322255694447,9.59828688294794,18.8665116703896,23.3555369199466,28.2155710428965,10.9458102556556,20.8858362483126,13.6427037395598,107.419983778317,74.690099578851
2012-04-17,12.4789408160407,29.5621627601389,9.72424865306537,19.0960209360352,23.5906829831027,28.6802798714921,11.0010841496027,21.2255677582133,13.8271663453099,109.011100648583,74.690099578851
2012-04-18,12.3747412434285,29.4666211622068,9.66126776800666,19.0960209360352,23.5975990437838,28.5563575171999,10.985291608475,21.1827187389466,13.789520915565,108.642713984039,74.690099578851
2012-04-19,12.2497017562938,29.5303155608282,9.61403210421262,18.9430147589381,23.514606315611,28.2388064843262,10.9537065262194,21.1551729408465,13.7405818568966,107.945130725646,74.7064003426177
2012-04-20,12.2038539443444,29.6895515573816,9.56364739616565,18.9727659600403,23.729004196724,28.4789060457673,11.0610958058883,21.1062026331131,13.7330527709476,108.125405050849,74.690099578851
2012-04-23,12.1079903375412,29.4586593623792,9.497517466854,18.7687577239108,23.3624529806277,28.1613550128936,11.0137181825049,21.0847781234797,13.5636483370954,107.216195410697,74.7064003426177
2012-04-24,12.0829824401142,29.5621627601389,9.60458497145381,18.7050051501204,23.3693690413087,28.5331220757701,11.0895223799182,21.24087097938,13.5636483370954,107.623772145937,74.7064003426177
2012-04-25,12.4226730468301,29.872672953418,9.68646012203014,19.0195178474867,23.5215223762921,28.5873381057729,11.1463755279782,21.4520554314805,13.8497536031568,109.097318804115,74.690099578851
2012-04-26,12.5206206450856,29.8647111535903,9.76833527260647,19.2575274563044,23.735920257405,28.7577313429247,11.2095456924893,21.6785431047477,13.8346954312589,109.857606175621,74.6982499607343
2012-04-27,12.5164526621811,29.8806347532457,9.77463336111234,19.4955370651221,23.7013399539997,28.9358697272197,11.2474477911959,21.6693611720476,13.9024572047997,110.037880500824,74.690099578851
2012-04-30,12.4289250211868,29.8647111535903,9.7179505645595,19.3850326038853,23.6390954078702,28.6647895772055,11.2632403323237,21.8040295183146,13.8045790874629,109.630303765583,74.7064003426177
2012-05-01,12.4706048502317,29.9761763511777,9.81871998065344,19.5125377514662,23.7013399539997,28.7499861957814,11.3200934803836,22.1162152301153,13.8873990329018,110.312210995697,74.7064003426177
2012-05-02,12.4789408160407,29.920443752384,9.73999387433005,19.618792041117,23.7220881360429,28.7577313429247,11.253764807647,21.7550592105812,13.8196372593609,109.983014401849,74.7064003426177
2012-05-03,12.3747412434285,29.8089785547966,9.66126776800666,19.4657858640199,23.7566684394482,28.5253769286269,11.2190212171659,21.3939337974894,13.6615264544322,109.14434688895,74.690099578851
2012-05-04,12.1163263033501,29.4188503632408,9.51011364386574,19.0875205928631,23.5699348010595,28.1148841300341,11.2348137582937,20.9042001137126,13.4318893329882,107.380793707621,74.690099578851
2012-05-07,12.0829824401142,29.4825447618622,9.56364739616565,19.0790202496911,23.6045151044649,28.0374326586015,11.2127042007148,20.8429872290458,13.4431829619117,107.459173849013,74.7064003426177
2012-05-08,12.0392186196171,29.4905065616898,9.50066651110694,18.8495109840454,23.5491866190164,27.9677263343121,11.2316552500681,20.7756530559123,13.3791480859156,107.028083071355,74.7064003426177
2012-05-09,12.0413026110693,29.2914615659981,9.39674805076006,18.7772580670829,23.4316135874383,27.6424301542952,11.2379722665192,20.6746517962121,13.2587203561616,106.393203926076,74.7064003426177
2012-05-10,11.9496069871706,29.4984683615175,9.43453658179529,18.8410106408734,23.5975990437838,27.6811558900115,11.3422030379625,20.763410478979,13.2173103834421,106.612668321975,74.7064003426177
2012-05-11,11.9579429529796,29.4666211622068,9.32746907719548,18.8027590965991,23.5353544976542,27.6269398600087,11.3485200544136,20.610378267312,13.1796649536972,106.291309742266,74.7064003426177
2012-05-14,11.8537433803673,29.3710795642748,9.1353773777664,18.5371233724722,23.4385296481194,27.3055162535634,11.3358860215114,20.2675861131779,12.9970846194343,105.11560762138,74.7064003426177
2012-05-15,11.8203995171314,29.195919968066,9.08814171397236,18.509497257163,23.4108654053951,27.1699761785564,11.2569233158726,19.9303031186638,12.803210656248,104.512080532658,74.7064003426177
2012-05-16,11.7245359103282,29.2436907670321,8.95588185534907,18.4797460560608,23.4869420728868,27.1389955899833,11.2727158570003,19.8176714108769,12.6639225661918,104.112341811557,74.7064003426177
2012-05-17,11.5578165941486,28.9729895728913,8.7732372886788,17.9909763236673,23.3209566165413,26.5581095542388,11.2095456924893,19.69218499731,12.3853463860794,102.568253026126,74.7064003426177
2012-05-18,11.4494490386319,28.7182119784058,8.67309768143544,17.8549708329143,23.1826354029201,26.4264420528034,11.1874361349104,19.5697592279764,12.336407327411,101.690395442531,74.6982499607343
2012-05-21,11.7328718761371,28.9968749723743,8.75434302316118,18.1694835302805,23.2725441917739,27.0150732356912,11.2000701678126,20.0196739302773,12.6978034529622,103.438272595582,74.7064003426177
2012-05-22,11.6953600299967,28.9172569740976,8.82362199672577,18.2417364472431,23.3002084344981,27.1157601485535,11.2790328734514,19.9707036225439,12.6187480504979,103.618546920784,74.6819491969677
2012-05-23,11.7078639787102,28.7898681768549,8.85511243925512,18.3394903937218,23.2379638883686,27.2629179442755,11.2190212171659,20.0441590841441,12.7693297694776,103.673413019759,74.6819491969677
2012-05-24,11.6411762522384,29.0685311708233,8.861410527761,18.4244938254424,23.4592778301626,27.2319373557024,11.2632403323237,20.0288558629774,12.8483851719419,103.877201387379,74.7064003426177
2012-05-25,11.6161683548114,28.9968749723743,8.82992008523164,18.3947426243402,23.4385296481194,27.0460538242642,11.3011424310303,19.9339758917438,12.795681570299,103.540166779392,74.7064003426177
2012-05-29,11.7703837222775,29.0924165703063,8.95588185534907,18.649752919502,23.6045151044649,27.4100757399974,11.3358860215114,20.2675861131779,13.0177896057941,104.794249041671,74.7064003426177
2012-05-30,11.6953600299967,28.9252187739253,8.74710022137943,18.3564910800659,23.4108654053951,26.9531120585451,11.2663988405492,19.6462753338099,12.7843879413755,103.273674298658,74.703792220415
2012-05-31,11.6411762522384,28.7819063770272,8.82362199672577,18.3182395357916,23.3624529806277,26.8524251456827,11.3264104968347,19.4748792567428,12.7316843397326,103.04637188862,74.7064003426177
2012-06-01,11.3369135002107,28.2723511880563,8.49612139442046,17.7402162000915,22.9336572184018,26.1088910199297,11.2790328734514,18.9882368236417,12.4606372455692,100.45198920853,74.7064003426177
2012-06-04,11.4036012266825,28.3360455866777,8.41424624384413,17.8039687738819,23.0097338858935,25.8378108699156,11.3169349721581,18.972933602475,12.4719308744927,100.404961123695,74.7064003426177
2012-06-05,11.4723729446066,28.4952815832311,8.5528041909733,17.8995976345676,22.9820696431693,25.9113897677766,11.3579955790903,19.1351477468421,12.5905139781892,101.165248495201,74.7064003426177
2012-06-06,11.7349558675894,28.9411423735806,8.80157868695522,18.2884883346894,23.2932923738171,26.6007078635267,11.515920990368,19.7258520838767,12.9086178595338,103.438272595582,74.690099578851
2012-06-07,11.6786880983788,28.9570659732359,8.79842964270228,18.2884883346894,23.3762851019898,26.7517382328203,11.6043592206834,19.7380946608101,12.9312051173807,103.500976708696,74.690099578851
2012-06-08,11.8078955684179,29.1322255694447,8.90360772075033,18.4499948549586,23.5768508617406,26.9531120585451,11.6296272864879,19.7411553050434,13.0177896057941,104.323968193316,74.690099578851
2012-06-11,11.6411762522384,28.8774479749592,8.74174684614944,18.1694835302805,23.4661938908436,26.6007078635267,11.6201517618112,19.4718186125095,12.7768588554266,102.999343803784,74.690099578851
2012-06-12,11.7578797735641,29.1481491691,8.8708576605198,18.3649914232379,23.5768508617406,27.0305635299777,11.6328173797957,19.7472765935101,13.0140250628196,104.18288393881,74.7064003426177
2012-06-13,11.6870240641878,29.1163019697893,8.84251626224338,18.097230613318,23.5457285886758,26.7594833799636,11.635944302939,19.4963037663762,12.8145042851715,103.516652736974,74.7064003426177
